일자,제휴사명,년월,년,월,일,요일,주차,기간,매체,디바이스,상품,노출,클릭,목표 광고비,집행 광고비,목표 결제금액,결제거래액,결제순매출액,목표 결제건수,결제건수,목표CPP,CPP,목표UV(D),UV(D),목표 증분UV,증분 UV,제휴사명2,제휴사명3,디바이스2
2024-10-16,네이버_PC_S_쇼핑,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,NAVER,PC,SH,91756,885,150000,117696,4100834,7647410,-44644,10,13,15000,9054,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-16,네이버_M_S_쇼핑,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,NAVER,MOBILE,SH,288178,2507,220000,214795,4543842,2676370,48496,28,19,7857,11305,1,1,0,1,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-16,틱톡_M_S,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-16,네이트_PC_BS,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,NATE,PC,BR,0,0,0,0,0,540120,41946,0,4,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-16,네이트_M_BS,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,NATE,MOBILE,BR,0,0,0,0,0,28000,3045,0,1,0,0,0,62,0,55,05_네이트,10_네이트_M_S,02_MC
2024-10-16,구글_M_ACe,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,ACe,715222,7809,639921,661913,257422,1533340,1292,6,11,106654,60174,4238,5097,2987,2790,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-16,구글_M_디멘드젠,2024-10,2024,10,16,수,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,DemandGen,413507,7584,642236,636834,322580,32900,-3177,5,1,128447,636834,2643,5388,1976,4821,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-17,네이버_PC_BS,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,PC,BR,27518,14870,961083,961084,123394386,135284561,9110353,1028,960,935,1001,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-17,네이버_M_BS,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,MOBILE,BR,31682,11290,1323423,1323423,70299740,61795870,3220530,717,595,1846,2224,3114,3164,2242,2015,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-17,다음_PC_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,DAUM,PC,SA,5108,7,1100,1748,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-17,다음_M_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,DAUM,MOBILE,SA,298550,3384,280000,280878,1885000,4889540,123197,27,26,10370,10803,1191,1226,1028,1043,03_다음_S,06_다음_M_S,02_MC
2024-10-17,네이버_PC_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,PC,SA,10527,3318,150000,227221,33000000,43236280,3081109,254,331,591,686,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-17,네이버_M_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,MOBILE,SA,16532377,26734,5103337,6080475,44692146,35105530,484712,298,372,17125,16345,9539,12017,8657,10364,02_네이버_S,04_네이버_M_S,02_MC
2024-10-17,구글_PC_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,PC,SA,10788,7567,560000,500459,60000000,74801720,5456066,545,549,1028,912,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-17,구글_PC_S_쇼핑,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,PC,SH,399760,2888,240000,256620,4628828,3390000,208910,51,55,4706,4666,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-10-17,구글_M_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SA,510015,10316,2700000,2447521,20252699,26863470,1345928,213,223,12676,10975,5488,4647,4306,3466,04_구글_S,08_구글_M_S,02_MC
2024-10-17,구글_M_S_쇼핑,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SH,1398896,6808,950000,986255,5886345,3845180,214960,101,83,9406,11883,2997,3507,2117,2351,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-10-17,네이트_PC_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NATE,PC,SA,524997,1004,306452,306452,4700000,5052340,318140,67,54,4574,5675,104,0,76,0,05_네이트,09_네이트_PC_S,01_PC
2024-10-17,네이트_M_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NATE,MOBILE,SA,46698,31,0,0,0,319010,18783,0,4,0,0,0,32,0,26,05_네이트,10_네이트_M_S,02_MC
2024-10-17,네이버_PC_S_쇼핑,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,PC,SH,126418,857,150000,112870,4100834,5441920,188911,10,9,15000,12541,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-17,네이버_M_S_쇼핑,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NAVER,MOBILE,SH,308637,2435,220000,201229,4351073,4215890,-59605,26,26,8462,7740,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-17,틱톡_M_S,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-17,네이트_PC_BS,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NATE,PC,BR,0,0,0,0,0,530870,48359,0,2,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-17,네이트_M_BS,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,66,0,58,05_네이트,10_네이트_M_S,02_MC
2024-10-17,구글_M_ACe,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,ACe,813905,8204,639921,654438,257422,23240,527,6,2,106654,327219,4238,4880,2934,2371,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-17,구글_M_디멘드젠,2024-10,2024,10,17,목,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,DemandGen,350895,7170,642236,633202,322580,32560,4236,5,1,128447,633202,2643,4880,1957,4334,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-18,네이버_PC_BS,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,PC,BR,24890,13643,961083,961084,123394386,135260790,8660844,1028,934,935,1029,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-18,네이버_M_BS,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,MOBILE,BR,29537,10022,1323423,1323423,70299740,61929910,2800294,717,555,1846,2385,3114,2855,2214,1801,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-18,다음_PC_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,DAUM,PC,SA,5105,5,1100,665,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-18,다음_M_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,DAUM,MOBILE,SA,298101,3621,280000,301208,1885000,853500,47653,27,24,10370,12550,1191,1326,1024,1092,03_다음_S,06_다음_M_S,02_MC
2024-10-18,네이버_PC_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,PC,SA,9909,3138,150000,213617,33000000,44102620,3503062,254,347,591,616,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-18,네이버_M_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,MOBILE,SA,13643719,22138,4995349,4733936,43295511,30830420,766909,289,309,17285,15320,9337,10141,8474,8625,02_네이버_S,04_네이버_M_S,02_MC
2024-10-18,구글_PC_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,PC,SA,9094,6223,560000,481020,60000000,58104040,3811990,545,496,1028,970,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-18,구글_PC_S_쇼핑,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,PC,SH,364919,2680,240000,202596,4082565,3670560,262476,45,49,5333,4135,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-10-18,구글_M_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SA,481496,10084,2700000,2430791,20004205,14523640,740762,211,179,12796,13580,5488,4465,4271,3302,04_구글_S,08_구글_M_S,02_MC
2024-10-18,구글_M_S_쇼핑,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SH,1335410,7297,950000,1099090,5886345,5642840,213974,101,74,9406,14853,2997,3885,2095,2498,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-10-18,네이트_PC_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NATE,PC,SA,510438,1026,306452,306452,4700000,2966200,236703,67,45,4574,6810,104,0,76,0,05_네이트,09_네이트_PC_S,01_PC
2024-10-18,네이트_M_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NATE,MOBILE,SA,45947,29,0,0,0,247660,24926,0,4,0,0,0,22,0,19,05_네이트,10_네이트_M_S,02_MC
2024-10-18,네이버_PC_S_쇼핑,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,PC,SH,119701,858,150000,108158,4100834,1225350,50016,10,12,15000,9013,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-18,네이버_M_S_쇼핑,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NAVER,MOBILE,SH,322373,2329,220000,183844,3662613,4673140,125489,22,21,10000,8754,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-18,틱톡_M_S,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-18,네이트_PC_BS,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-18,네이트_M_BS,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,NATE,MOBILE,BR,0,0,0,0,0,26390,1086,0,1,0,0,0,63,0,54,05_네이트,10_네이트_M_S,02_MC
2024-10-18,구글_M_ACe,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,ACe,675980,7597,639921,657048,257422,60930,5504,6,3,106654,219016,4238,5162,2922,2749,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-18,구글_M_디멘드젠,2024-10,2024,10,18,금,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,DemandGen,295414,7860,642236,631381,322580,0,0,5,0,128447,0,2643,5244,1938,4543,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-19,네이버_PC_BS,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,PC,BR,8461,4452,961083,961084,40928400,25756650,1405397,341,293,2818,3280,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-19,네이버_M_BS,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,MOBILE,BR,25540,9051,1323423,1323423,45855000,36953100,1526030,468,508,2828,2605,3114,2576,2195,1635,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-19,다음_PC_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,DAUM,PC,SA,2193,9,1100,1178,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-19,다음_M_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,DAUM,MOBILE,SA,264087,3621,279000,293807,1820000,2762250,94503,26,29,10731,10131,1187,1292,1015,1099,03_다음_S,06_다음_M_S,02_MC
2024-10-19,네이버_PC_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,PC,SA,4229,782,60000,54654,8000000,9983101,582107,62,115,968,475,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-19,네이버_M_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,MOBILE,SA,13106237,20568,3623745,4064937,33519107,29795701,780491,223,293,16250,13874,6773,9301,6147,8000,02_네이버_S,04_네이버_M_S,02_MC
2024-10-19,구글_PC_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,PC,SA,4247,2712,300000,222861,20000000,19293670,1063791,182,212,1648,1051,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-19,구글_PC_S_쇼핑,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,PC,SH,280790,1676,250000,145593,4477977,4278210,226341,49,47,5102,3098,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-10-19,구글_M_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SA,577130,9904,2500000,2438249,14909965,17013480,542849,157,207,15924,11779,5081,4619,3922,3395,04_구글_S,08_구글_M_S,02_MC
2024-10-19,구글_M_S_쇼핑,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SH,1437850,6933,950000,960504,5312444,9060081,160718,92,113,10326,8500,2997,3504,2072,2307,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-10-19,네이트_PC_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NATE,PC,SA,232318,649,306452,306452,2500000,1210820,77844,36,26,8513,11787,104,0,76,0,05_네이트,09_네이트_PC_S,01_PC
2024-10-19,네이트_M_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NATE,MOBILE,SA,48316,36,0,0,0,35220,2075,0,2,0,0,0,45,0,34,05_네이트,10_네이트_M_S,02_MC
2024-10-19,네이버_PC_S_쇼핑,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,PC,SH,53420,436,50000,55167,1757502,939000,31585,4,1,12500,55167,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-19,네이버_M_S_쇼핑,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NAVER,MOBILE,SH,348535,2820,150000,224390,2616151,4128890,-63602,16,45,9375,4986,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-19,틱톡_M_S,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-19,네이트_PC_BS,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-19,네이트_M_BS,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,NATE,MOBILE,BR,0,0,0,0,0,42400,3339,0,1,0,0,0,70,0,56,05_네이트,10_네이트_M_S,02_MC
2024-10-19,구글_M_ACe,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,ACe,670189,7742,639921,657131,257422,146920,7256,6,4,106654,164283,4238,5474,2890,3184,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-19,구글_M_디멘드젠,2024-10,2024,10,19,토,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,DemandGen,318627,8021,642236,624757,322580,0,0,5,0,128447,0,2643,5889,1919,5099,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-20,네이버_PC_BS,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,PC,BR,8588,4583,961083,961084,40928400,38744900,2035119,341,332,2818,2895,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-20,네이버_M_BS,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,MOBILE,BR,25305,9270,1323423,1323423,46874000,42248221,1562442,478,562,2769,2355,3114,2634,2156,1752,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-20,다음_PC_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,DAUM,PC,SA,2039,7,1100,1207,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-20,다음_M_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,DAUM,MOBILE,SA,270429,3775,275000,306546,1820000,1045780,68729,26,27,10577,11354,1170,1393,996,1163,03_다음_S,06_다음_M_S,02_MC
2024-10-20,네이버_PC_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,PC,SA,4783,828,56000,55633,8000000,9331330,580702,62,114,903,488,0,1,0,1,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-20,네이버_M_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,MOBILE,SA,13158830,20590,3676984,3946633,34915739,36326231,655082,233,281,15781,14045,6873,9600,6237,8174,02_네이버_S,04_네이버_M_S,02_MC
2024-10-20,구글_PC_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,PC,SA,4210,2655,300000,255269,20000000,26773131,860762,182,254,1648,1005,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-20,구글_PC_S_쇼핑,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,PC,SH,278864,1942,250000,209294,3154437,4259830,348318,35,43,7143,4867,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-10-20,구글_M_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SA,565385,9878,2500000,2568944,15531213,13930680,654570,163,233,15337,11026,5081,4793,3890,3526,04_구글_S,08_구글_M_S,02_MC
2024-10-20,구글_M_S_쇼핑,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,SH,1521459,8143,950000,1189394,5592028,5735950,305352,96,94,9896,12653,2997,4084,2050,2722,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-10-20,네이트_PC_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NATE,PC,SA,208170,557,306451,306451,2500000,1495230,108688,36,33,8513,9286,104,0,76,0,05_네이트,09_네이트_PC_S,01_PC
2024-10-20,네이트_M_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NATE,MOBILE,SA,44533,31,0,0,0,359350,26026,0,6,0,0,0,47,0,28,05_네이트,10_네이트_M_S,02_MC
2024-10-20,네이버_PC_S_쇼핑,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,PC,SH,52705,503,50000,65180,1757502,2213030,15229,4,5,12500,13036,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-20,네이버_M_S_쇼핑,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NAVER,MOBILE,SH,371321,3274,150000,263530,2836458,5528830,181773,17,25,8824,10541,0,1,0,1,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-20,틱톡_M_S,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-20,네이트_PC_BS,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-20,네이트_M_BS,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,NATE,MOBILE,BR,0,0,0,0,0,27240,1276,0,1,0,0,0,56,0,47,05_네이트,10_네이트_M_S,02_MC
2024-10-20,구글_M_ACe,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,ACe,567726,7248,639921,650019,257422,137100,14495,6,2,106654,325010,4238,5413,2857,3254,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-20,구글_M_디멘드젠,2024-10,2024,10,20,일,42,2024-10-14~2024-10-20,GOOGLE,MOBILE,DemandGen,338613,8171,642236,627872,322580,39960,3370,5,1,128447,627872,2643,6105,1900,5213,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-21,네이버_PC_BS,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,PC,BR,28891,15820,961084,961084,124831620,157388101,10554521,1040,1201,924,800,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-21,네이버_M_BS,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,MOBILE,BR,32274,11471,1323423,1323423,70299740,60053870,3035526,717,650,1846,2036,3114,3217,2130,2050,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-21,다음_PC_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,DAUM,PC,SA,5665,8,1200,1036,72058,34100,2633,1,2,1200,518,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-21,다음_M_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,DAUM,MOBILE,SA,303137,3546,280000,286701,1885000,1010350,52925,27,25,10370,11468,1191,1331,1009,1099,03_다음_S,06_다음_M_S,02_MC
2024-10-21,네이버_PC_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,PC,SA,11097,3523,160000,236702,33000000,42775670,3047543,254,348,630,680,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-21,네이버_M_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,MOBILE,SA,16071610,25525,5464345,5453399,45381297,25682521,462692,303,365,18034,14941,10214,11732,9269,9976,02_네이버_S,04_네이버_M_S,02_MC
2024-10-21,구글_PC_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,PC,SA,11144,7640,570000,605437,65000000,83671280,5415038,591,637,964,950,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-21,구글_PC_S_쇼핑,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,PC,SH,346860,2714,250000,209672,4219478,3838940,245708,46,74,5435,2833,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-10-21,구글_M_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,MOBILE,SA,467686,9673,2800000,2379335,20909089,17932690,709346,220,203,12727,11721,5691,4479,4322,3204,04_구글_S,08_구글_M_S,02_MC
2024-10-21,구글_M_S_쇼핑,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,MOBILE,SH,1271009,6788,1000000,1039903,6062962,2943210,115712,105,87,9524,11953,3155,3544,2135,2224,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-10-21,네이트_PC_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NATE,PC,SA,566900,1076,306451,306451,4700000,5943820,439602,67,75,4574,4086,104,1,76,1,05_네이트,09_네이트_PC_S,01_PC
2024-10-21,네이트_M_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NATE,MOBILE,SA,50032,27,0,0,0,342050,38382,0,6,0,0,0,38,0,29,05_네이트,10_네이트_M_S,02_MC
2024-10-21,네이버_PC_S_쇼핑,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,PC,SH,150005,1077,150000,132202,4100834,12221540,307084,10,11,15000,12018,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-10-21,네이버_M_S_쇼핑,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NAVER,MOBILE,SH,375904,3420,220000,269952,5043149,5219840,119778,31,30,7097,8998,1,2,1,2,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-10-21,틱톡_M_S,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-10-21,네이트_PC_BS,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NATE,PC,BR,0,0,0,0,0,330840,28200,0,3,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-10-21,네이트_M_BS,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,47,0,39,05_네이트,10_네이트_M_S,02_MC
2024-10-21,구글_M_ACe,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,MOBILE,ACe,723120,8025,639921,654434,257422,48820,869,7,2,91417,327217,4238,4940,2824,2556,09_구글_ACe,16_구글_M_ACe,02_MC
2024-10-21,구글_M_디멘드젠,2024-10,2024,10,21,월,43,2024-10-21~2024-10-27,GOOGLE,MOBILE,DemandGen,338961,7316,642236,621227,322580,140780,3811,6,4,107039,155307,2643,5454,1883,4504,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2024-10-22,네이버_PC_BS,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,NAVER,PC,BR,29567,16197,961084,961084,124831620,144582740,9888574,1040,1182,924,813,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-10-22,네이버_M_BS,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,NAVER,MOBILE,BR,34311,12338,1323423,1323423,70299740,61678760,2304225,717,719,1846,1841,3114,3472,2100,2188,01_네이버_BS,02_네이버_M_BS,02_MC
2024-10-22,다음_PC_S,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,DAUM,PC,SA,5822,8,1200,1217,72058,0,0,1,0,1200,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-10-22,다음_M_S,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,DAUM,MOBILE,SA,313029,3805,280000,317035,1885000,1582260,94837,27,32,10370,9907,1191,1401,1004,1130,03_다음_S,06_다음_M_S,02_MC
2024-10-22,네이버_PC_S,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,NAVER,PC,SA,11333,3501,150000,234109,33000000,44752040,3068017,254,379,591,618,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-10-22,네이버_M_S,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,NAVER,MOBILE,SA,17598160,29558,5290728,6589277,44796602,33449680,1014095,299,419,17695,15726,9889,13391,8975,11297,02_네이버_S,04_네이버_M_S,02_MC
2024-10-22,구글_PC_S,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,GOOGLE,PC,SA,10731,7797,570000,527259,63000000,79595791,5531650,573,612,995,862,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-10-22,구글_PC_S_쇼핑,2024-10,2024,10,22,화,43,2024-10-21~2024-10-27,GOOGLE,PC,SH,367522,3055,250000,230294,6202827,5058420,253141,68,67,3676,3437,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
